DowntimeID,TurbineID,StartTime,EndTime,Reason
403,141,02-08-2025 00:00,02-08-2025 05:00,Sensor Fault
404,100,08-01-2025 07:00,08-01-2025 18:00,Scheduled Maintenance
405,120,28-04-2025 08:00,28-04-2025 17:00,Blade Inspection
406,38,07-07-2025 15:00,07-07-2025 17:00,Scheduled Maintenance
407,22,12-03-2025 03:00,12-03-2025 08:00,Blade Inspection
408,120,15-11-2025 13:00,15-11-2025 17:00,Scheduled Maintenance
409,133,13-04-2025 14:00,13-04-2025 19:00,Generator Failure
410,69,20-04-2025 16:00,20-04-2025 23:00,Generator Failure
411,15,12-06-2025 02:00,12-06-2025 07:00,Sensor Fault
412,67,28-01-2025 14:00,28-01-2025 19:00,Blade Inspection
413,16,16-05-2025 11:00,16-05-2025 22:00,Sensor Fault
414,125,14-04-2025 09:00,14-04-2025 11:00,Gearbox Failure
415,49,28-10-2025 00:00,28-10-2025 09:00,Scheduled Maintenance
416,122,02-07-2025 16:00,02-07-2025 23:00,Blade Inspection
417,50,27-08-2025 19:00,28-08-2025 06:00,Sensor Fault
418,131,01-10-2025 05:00,01-10-2025 07:00,Sensor Fault
419,53,31-01-2025 14:00,31-01-2025 19:00,Scheduled Maintenance
420,4,04-07-2025 21:00,05-07-2025 01:00,Scheduled Maintenance
421,40,20-12-2025 23:00,21-12-2025 00:00,Scheduled Maintenance
422,12,17-10-2025 20:00,18-10-2025 05:00,Sensor Fault
423,57,15-08-2025 00:00,15-08-2025 06:00,Gearbox Failure
424,86,13-06-2025 07:00,13-06-2025 18:00,Gearbox Failure
425,57,19-05-2025 15:00,19-05-2025 18:00,Sensor Fault
426,8,23-03-2025 19:00,24-03-2025 01:00,Blade Inspection
427,42,02-05-2025 22:00,03-05-2025 01:00,Blade Inspection
428,99,21-04-2025 22:00,22-04-2025 09:00,Blade Inspection
429,1,08-02-2025 05:00,08-02-2025 09:00,Scheduled Maintenance
430,123,14-04-2025 12:00,14-04-2025 18:00,Scheduled Maintenance
431,99,26-02-2025 14:00,26-02-2025 15:00,Scheduled Maintenance
432,67,25-12-2025 03:00,25-12-2025 09:00,Scheduled Maintenance
433,70,23-07-2025 00:00,23-07-2025 04:00,Sensor Fault
434,21,29-12-2025 20:00,30-12-2025 00:00,Blade Inspection
435,31,18-06-2025 05:00,18-06-2025 06:00,Sensor Fault
436,99,28-08-2025 01:00,28-08-2025 11:00,Sensor Fault
437,30,15-05-2025 10:00,15-05-2025 18:00,Sensor Fault
438,66,02-12-2025 10:00,02-12-2025 12:00,Blade Inspection
439,7,21-04-2025 18:00,21-04-2025 21:00,Blade Inspection
440,80,03-12-2025 02:00,03-12-2025 11:00,Sensor Fault
441,52,01-11-2025 12:00,01-11-2025 13:00,Blade Inspection
442,133,04-11-2025 14:00,04-11-2025 16:00,Generator Failure
443,118,13-08-2025 12:00,13-08-2025 13:00,Generator Failure
444,59,03-08-2025 22:00,04-08-2025 00:00,Sensor Fault
445,150,01-10-2025 17:00,01-10-2025 18:00,Generator Failure
446,139,08-03-2025 12:00,08-03-2025 16:00,Gearbox Failure
447,142,18-09-2025 07:00,18-09-2025 13:00,Sensor Fault
448,107,14-03-2025 11:00,14-03-2025 16:00,Scheduled Maintenance
449,93,25-06-2025 03:00,25-06-2025 13:00,Gearbox Failure
450,47,25-04-2025 05:00,25-04-2025 15:00,Generator Failure
451,83,25-07-2025 20:00,26-07-2025 05:00,Sensor Fault
452,119,10-08-2025 11:00,10-08-2025 14:00,Sensor Fault
453,135,16-12-2025 05:00,16-12-2025 09:00,Scheduled Maintenance
454,22,05-12-2025 14:00,05-12-2025 15:00,Sensor Fault
455,26,14-08-2025 22:00,14-08-2025 23:00,Generator Failure
456,24,20-09-2025 11:00,20-09-2025 20:00,Blade Inspection
457,61,04-06-2025 09:00,04-06-2025 12:00,Gearbox Failure
458,55,14-07-2025 11:00,14-07-2025 15:00,Sensor Fault
459,59,02-06-2025 19:00,03-06-2025 05:00,Blade Inspection
460,7,24-05-2025 09:00,24-05-2025 15:00,Sensor Fault
461,138,07-10-2025 05:00,07-10-2025 12:00,Sensor Fault
462,76,05-09-2025 16:00,05-09-2025 19:00,Sensor Fault
463,51,25-01-2025 04:00,25-01-2025 07:00,Blade Inspection
464,67,25-04-2025 08:00,25-04-2025 10:00,Gearbox Failure
465,71,05-10-2025 01:00,05-10-2025 12:00,Scheduled Maintenance
466,86,11-10-2025 07:00,11-10-2025 09:00,Blade Inspection
467,67,08-02-2025 18:00,08-02-2025 23:00,Blade Inspection
468,76,26-10-2025 03:00,26-10-2025 14:00,Generator Failure
469,63,22-09-2025 05:00,22-09-2025 16:00,Scheduled Maintenance
470,11,19-12-2025 04:00,19-12-2025 15:00,Sensor Fault
471,12,20-03-2025 19:00,21-03-2025 05:00,Gearbox Failure
472,37,10-06-2025 11:00,10-06-2025 17:00,Blade Inspection
473,142,23-02-2025 02:00,23-02-2025 04:00,Scheduled Maintenance
474,29,10-11-2025 15:00,10-11-2025 16:00,Scheduled Maintenance
475,9,21-12-2025 19:00,21-12-2025 21:00,Sensor Fault
476,101,06-11-2025 20:00,07-11-2025 00:00,Generator Failure
477,66,14-12-2025 01:00,14-12-2025 07:00,Generator Failure
478,134,13-07-2025 10:00,13-07-2025 20:00,Sensor Fault
479,26,25-05-2025 06:00,25-05-2025 14:00,Sensor Fault
480,1,23-05-2025 02:00,23-05-2025 05:00,Blade Inspection
481,14,23-11-2025 15:00,23-11-2025 20:00,Generator Failure
482,35,09-08-2025 11:00,09-08-2025 21:00,Generator Failure
483,139,23-07-2025 13:00,23-07-2025 17:00,Scheduled Maintenance
484,84,09-02-2025 06:00,09-02-2025 14:00,Gearbox Failure
485,38,08-08-2025 01:00,08-08-2025 08:00,Scheduled Maintenance
486,135,26-10-2025 00:00,26-10-2025 09:00,Scheduled Maintenance
487,4,10-10-2025 16:00,10-10-2025 18:00,Sensor Fault
488,2,15-09-2025 16:00,15-09-2025 19:00,Sensor Fault
489,103,31-03-2025 18:00,31-03-2025 19:00,Blade Inspection
490,58,12-10-2025 07:00,12-10-2025 16:00,Gearbox Failure
491,140,07-04-2025 05:00,07-04-2025 08:00,Sensor Fault
492,114,18-03-2025 10:00,18-03-2025 16:00,Generator Failure
493,43,27-03-2025 00:00,27-03-2025 10:00,Gearbox Failure
494,62,26-06-2025 17:00,26-06-2025 19:00,Generator Failure
495,145,04-07-2025 02:00,04-07-2025 04:00,Scheduled Maintenance
496,86,17-08-2025 13:00,17-08-2025 16:00,Scheduled Maintenance
497,62,09-06-2025 23:00,10-06-2025 06:00,Sensor Fault
498,15,11-08-2025 17:00,11-08-2025 21:00,Sensor Fault
499,79,23-11-2025 06:00,23-11-2025 15:00,Gearbox Failure
500,32,09-02-2025 14:00,09-02-2025 23:00,Gearbox Failure
501,21,10-05-2025 10:00,10-05-2025 16:00,Blade Inspection
502,115,06-07-2025 18:00,06-07-2025 19:00,Blade Inspection
503,52,28-09-2025 12:00,28-09-2025 15:00,Scheduled Maintenance
504,108,16-02-2025 03:00,16-02-2025 04:00,Generator Failure
505,90,28-07-2025 15:00,28-07-2025 17:00,Scheduled Maintenance
506,94,27-07-2025 11:00,27-07-2025 12:00,Blade Inspection
507,143,09-10-2025 18:00,09-10-2025 22:00,Generator Failure
508,112,26-07-2025 22:00,27-07-2025 06:00,Generator Failure
509,62,19-03-2025 06:00,19-03-2025 14:00,Sensor Fault
510,150,22-06-2025 10:00,22-06-2025 21:00,Scheduled Maintenance
511,69,05-11-2025 13:00,05-11-2025 17:00,Sensor Fault
512,89,09-03-2025 11:00,09-03-2025 22:00,Generator Failure
513,61,25-07-2025 03:00,25-07-2025 05:00,Generator Failure
514,120,02-09-2025 20:00,03-09-2025 02:00,Blade Inspection
515,43,17-06-2025 10:00,17-06-2025 15:00,Generator Failure
516,55,23-06-2025 10:00,23-06-2025 18:00,Gearbox Failure
517,106,24-07-2025 10:00,24-07-2025 20:00,Sensor Fault
518,74,01-01-2025 12:00,01-01-2025 22:00,Blade Inspection
519,127,28-11-2025 08:00,28-11-2025 10:00,Blade Inspection
520,25,11-01-2025 12:00,11-01-2025 23:00,Sensor Fault
521,52,28-07-2025 13:00,28-07-2025 17:00,Scheduled Maintenance
522,72,10-11-2025 03:00,10-11-2025 13:00,Blade Inspection
523,71,19-02-2025 19:00,20-02-2025 00:00,Gearbox Failure
524,128,30-01-2025 08:00,30-01-2025 17:00,Scheduled Maintenance
525,57,21-11-2025 23:00,22-11-2025 08:00,Blade Inspection
526,87,28-01-2025 18:00,29-01-2025 04:00,Sensor Fault
527,21,01-10-2025 12:00,01-10-2025 13:00,Scheduled Maintenance
528,141,28-06-2025 04:00,28-06-2025 09:00,Scheduled Maintenance
529,61,07-02-2025 13:00,07-02-2025 23:00,Gearbox Failure
530,80,25-06-2025 11:00,25-06-2025 17:00,Scheduled Maintenance
531,40,05-02-2025 03:00,05-02-2025 12:00,Gearbox Failure
532,50,29-06-2025 18:00,30-06-2025 04:00,Gearbox Failure
533,86,15-07-2025 03:00,15-07-2025 05:00,Blade Inspection
534,20,21-12-2025 22:00,22-12-2025 08:00,Scheduled Maintenance
535,67,01-02-2025 22:00,02-02-2025 08:00,Gearbox Failure
536,126,05-08-2025 22:00,06-08-2025 04:00,Gearbox Failure
537,87,20-11-2025 01:00,20-11-2025 06:00,Blade Inspection
538,133,17-10-2025 13:00,17-10-2025 21:00,Blade Inspection
539,21,24-04-2025 06:00,24-04-2025 16:00,Scheduled Maintenance
540,137,12-02-2025 19:00,13-02-2025 03:00,Gearbox Failure
541,144,11-12-2025 11:00,11-12-2025 20:00,Gearbox Failure
542,1,03-01-2025 04:00,03-01-2025 10:00,Sensor Fault
543,142,09-01-2025 11:00,09-01-2025 16:00,Generator Failure
544,143,22-03-2025 06:00,22-03-2025 16:00,Sensor Fault
545,96,16-01-2025 04:00,16-01-2025 15:00,Generator Failure
546,78,06-03-2025 23:00,07-03-2025 01:00,Generator Failure
547,30,09-05-2025 23:00,10-05-2025 04:00,Blade Inspection
548,57,28-11-2025 23:00,29-11-2025 00:00,Scheduled Maintenance
549,131,25-09-2025 02:00,25-09-2025 13:00,Generator Failure
550,114,12-11-2025 07:00,12-11-2025 13:00,Gearbox Failure
551,59,14-09-2025 01:00,14-09-2025 03:00,Blade Inspection
552,59,30-03-2025 22:00,31-03-2025 09:00,Blade Inspection
553,61,24-05-2025 11:00,24-05-2025 18:00,Scheduled Maintenance
554,36,21-10-2025 15:00,21-10-2025 21:00,Blade Inspection
555,48,10-02-2025 00:00,10-02-2025 07:00,Gearbox Failure
556,99,16-02-2025 18:00,17-02-2025 01:00,Gearbox Failure
557,10,20-10-2025 04:00,20-10-2025 06:00,Scheduled Maintenance
558,39,28-08-2025 12:00,28-08-2025 20:00,Scheduled Maintenance
559,25,04-07-2025 03:00,04-07-2025 13:00,Scheduled Maintenance
560,7,06-06-2025 08:00,06-06-2025 19:00,Blade Inspection
561,5,17-09-2025 00:00,17-09-2025 11:00,Sensor Fault
562,40,13-05-2025 11:00,13-05-2025 18:00,Blade Inspection
563,20,29-07-2025 21:00,30-07-2025 02:00,Scheduled Maintenance
564,83,09-01-2025 21:00,10-01-2025 02:00,Blade Inspection
565,59,05-12-2025 14:00,05-12-2025 17:00,Generator Failure
566,128,07-06-2025 01:00,07-06-2025 12:00,Generator Failure
567,21,24-03-2025 11:00,24-03-2025 15:00,Blade Inspection
568,16,12-03-2025 05:00,12-03-2025 14:00,Blade Inspection
569,19,18-04-2025 23:00,19-04-2025 02:00,Scheduled Maintenance
570,42,05-03-2025 12:00,05-03-2025 13:00,Gearbox Failure
571,29,15-09-2025 08:00,15-09-2025 10:00,Blade Inspection
572,121,05-09-2025 00:00,05-09-2025 10:00,Blade Inspection
573,117,03-06-2025 10:00,03-06-2025 16:00,Sensor Fault
574,111,11-12-2025 12:00,11-12-2025 23:00,Sensor Fault
575,43,24-07-2025 00:00,24-07-2025 07:00,Scheduled Maintenance
576,112,08-05-2025 05:00,08-05-2025 16:00,Blade Inspection
577,78,26-03-2025 17:00,27-03-2025 04:00,Generator Failure
578,17,22-02-2025 00:00,22-02-2025 07:00,Sensor Fault
579,91,22-01-2025 15:00,22-01-2025 18:00,Blade Inspection
580,28,15-03-2025 14:00,15-03-2025 19:00,Gearbox Failure
581,42,17-07-2025 23:00,18-07-2025 02:00,Scheduled Maintenance
582,136,07-12-2025 16:00,07-12-2025 21:00,Blade Inspection
583,95,28-05-2025 13:00,28-05-2025 16:00,Blade Inspection
584,39,27-05-2025 22:00,28-05-2025 03:00,Gearbox Failure
585,6,13-06-2025 03:00,13-06-2025 13:00,Blade Inspection
586,18,24-05-2025 05:00,24-05-2025 12:00,Generator Failure
587,100,15-05-2025 02:00,15-05-2025 06:00,Scheduled Maintenance
588,142,19-08-2025 16:00,19-08-2025 18:00,Sensor Fault
589,81,28-02-2025 19:00,28-02-2025 22:00,Sensor Fault
590,10,29-12-2025 13:00,29-12-2025 20:00,Blade Inspection
591,146,22-05-2025 17:00,23-05-2025 00:00,Gearbox Failure
592,121,23-04-2025 17:00,23-04-2025 22:00,Scheduled Maintenance
593,104,20-07-2025 18:00,21-07-2025 03:00,Sensor Fault
594,42,18-11-2025 14:00,18-11-2025 17:00,Gearbox Failure
595,15,06-05-2025 06:00,06-05-2025 10:00,Generator Failure
596,147,02-04-2025 20:00,03-04-2025 07:00,Blade Inspection
597,109,01-02-2025 03:00,01-02-2025 13:00,Scheduled Maintenance
598,126,11-07-2025 12:00,11-07-2025 23:00,Sensor Fault
599,133,30-09-2025 01:00,30-09-2025 05:00,Scheduled Maintenance
600,98,02-08-2025 00:00,02-08-2025 03:00,Generator Failure
601,106,10-11-2025 11:00,10-11-2025 20:00,Gearbox Failure
602,5,24-04-2025 11:00,24-04-2025 20:00,Blade Inspection
603,111,22-11-2025 07:00,22-11-2025 18:00,Sensor Fault
604,44,22-08-2025 15:00,22-08-2025 21:00,Sensor Fault
605,30,09-04-2025 20:00,10-04-2025 03:00,Scheduled Maintenance
606,139,03-11-2025 13:00,03-11-2025 16:00,Scheduled Maintenance
607,63,23-06-2025 22:00,24-06-2025 01:00,Scheduled Maintenance
608,44,04-07-2025 06:00,04-07-2025 08:00,Blade Inspection
609,125,10-09-2025 05:00,10-09-2025 12:00,Scheduled Maintenance
610,42,13-10-2025 22:00,14-10-2025 00:00,Blade Inspection
611,115,06-10-2025 16:00,06-10-2025 20:00,Sensor Fault
612,32,28-06-2025 22:00,29-06-2025 06:00,Blade Inspection
613,14,09-09-2025 18:00,10-09-2025 00:00,Sensor Fault
614,84,30-04-2025 18:00,01-05-2025 03:00,Blade Inspection
615,131,09-06-2025 15:00,10-06-2025 01:00,Gearbox Failure
616,56,26-11-2025 23:00,27-11-2025 09:00,Gearbox Failure
617,45,16-10-2025 18:00,16-10-2025 23:00,Blade Inspection
618,107,19-05-2025 20:00,19-05-2025 21:00,Blade Inspection
619,68,31-01-2025 00:00,31-01-2025 08:00,Generator Failure
620,3,27-12-2025 21:00,28-12-2025 07:00,Sensor Fault
621,8,26-07-2025 10:00,26-07-2025 19:00,Blade Inspection
622,67,03-06-2025 04:00,03-06-2025 15:00,Generator Failure
623,87,06-12-2025 22:00,06-12-2025 23:00,Scheduled Maintenance
624,83,05-03-2025 02:00,05-03-2025 13:00,Blade Inspection
625,104,15-03-2025 09:00,15-03-2025 16:00,Blade Inspection
626,58,13-08-2025 20:00,14-08-2025 04:00,Scheduled Maintenance
627,56,02-06-2025 08:00,02-06-2025 18:00,Blade Inspection
628,84,23-02-2025 23:00,24-02-2025 01:00,Blade Inspection
629,115,18-06-2025 21:00,19-06-2025 02:00,Scheduled Maintenance
630,35,04-04-2025 23:00,05-04-2025 05:00,Blade Inspection
631,107,28-10-2025 02:00,28-10-2025 04:00,Generator Failure
632,81,04-03-2025 06:00,04-03-2025 09:00,Scheduled Maintenance
633,26,05-05-2025 05:00,05-05-2025 07:00,Blade Inspection
634,149,14-09-2025 11:00,14-09-2025 19:00,Sensor Fault
635,10,19-04-2025 04:00,19-04-2025 05:00,Sensor Fault
636,82,09-10-2025 03:00,09-10-2025 05:00,Generator Failure
637,40,08-07-2025 16:00,08-07-2025 23:00,Gearbox Failure
638,29,13-02-2025 05:00,13-02-2025 12:00,Sensor Fault
639,40,27-11-2025 07:00,27-11-2025 16:00,Generator Failure
640,61,02-10-2025 00:00,02-10-2025 03:00,Sensor Fault
641,2,07-06-2025 12:00,07-06-2025 23:00,Sensor Fault
642,55,19-03-2025 21:00,20-03-2025 00:00,Gearbox Failure
643,120,18-07-2025 01:00,18-07-2025 05:00,Sensor Fault
644,37,01-02-2025 03:00,01-02-2025 11:00,Scheduled Maintenance
645,92,11-03-2025 05:00,11-03-2025 07:00,Sensor Fault
646,3,09-06-2025 04:00,09-06-2025 07:00,Blade Inspection
647,17,25-05-2025 10:00,25-05-2025 12:00,Sensor Fault
648,64,02-02-2025 16:00,03-02-2025 00:00,Generator Failure
649,96,29-07-2025 06:00,29-07-2025 17:00,Blade Inspection
650,18,27-11-2025 06:00,27-11-2025 09:00,Sensor Fault
651,79,02-04-2025 05:00,02-04-2025 06:00,Gearbox Failure
652,126,18-12-2025 20:00,19-12-2025 06:00,Generator Failure
653,39,17-11-2025 18:00,18-11-2025 02:00,Scheduled Maintenance
654,110,10-03-2025 11:00,10-03-2025 20:00,Blade Inspection
655,95,13-12-2025 01:00,13-12-2025 08:00,Gearbox Failure
656,17,11-09-2025 02:00,11-09-2025 13:00,Gearbox Failure
657,11,05-06-2025 19:00,06-06-2025 02:00,Gearbox Failure
658,99,26-03-2025 19:00,27-03-2025 00:00,Blade Inspection
659,4,28-11-2025 16:00,29-11-2025 03:00,Scheduled Maintenance
660,54,09-03-2025 23:00,10-03-2025 09:00,Scheduled Maintenance
661,114,30-10-2025 20:00,31-10-2025 07:00,Blade Inspection
662,15,10-10-2025 15:00,10-10-2025 18:00,Sensor Fault
663,103,04-06-2025 02:00,04-06-2025 06:00,Gearbox Failure
664,35,23-12-2025 17:00,23-12-2025 23:00,Blade Inspection
665,127,18-10-2025 00:00,18-10-2025 01:00,Sensor Fault
666,56,05-05-2025 15:00,05-05-2025 22:00,Scheduled Maintenance
667,126,07-08-2025 07:00,07-08-2025 10:00,Scheduled Maintenance
668,83,14-10-2025 00:00,14-10-2025 06:00,Blade Inspection
669,70,25-02-2025 23:00,26-02-2025 01:00,Blade Inspection
670,96,26-03-2025 02:00,26-03-2025 10:00,Scheduled Maintenance
671,6,07-01-2025 12:00,07-01-2025 17:00,Scheduled Maintenance
672,58,03-03-2025 03:00,03-03-2025 11:00,Generator Failure
673,64,27-11-2025 20:00,28-11-2025 07:00,Scheduled Maintenance
674,80,21-12-2025 19:00,22-12-2025 06:00,Scheduled Maintenance
675,149,27-09-2025 04:00,27-09-2025 13:00,Sensor Fault
676,36,23-03-2025 07:00,23-03-2025 11:00,Sensor Fault
677,19,21-10-2025 02:00,21-10-2025 04:00,Gearbox Failure
678,132,03-07-2025 04:00,03-07-2025 05:00,Scheduled Maintenance
679,96,25-08-2025 11:00,25-08-2025 14:00,Scheduled Maintenance
680,118,25-08-2025 02:00,25-08-2025 08:00,Gearbox Failure
681,93,28-02-2025 09:00,28-02-2025 10:00,Scheduled Maintenance
682,22,01-12-2025 22:00,02-12-2025 05:00,Generator Failure
683,22,28-05-2025 13:00,28-05-2025 15:00,Sensor Fault
684,50,28-12-2025 18:00,28-12-2025 19:00,Gearbox Failure
685,131,12-01-2025 06:00,12-01-2025 14:00,Generator Failure
686,41,13-01-2025 23:00,14-01-2025 10:00,Generator Failure
687,63,21-01-2025 20:00,22-01-2025 03:00,Gearbox Failure
688,92,01-05-2025 10:00,01-05-2025 17:00,Scheduled Maintenance
689,48,25-11-2025 01:00,25-11-2025 05:00,Scheduled Maintenance
690,144,30-10-2025 21:00,30-10-2025 22:00,Gearbox Failure
691,27,27-05-2025 01:00,27-05-2025 07:00,Scheduled Maintenance
692,57,28-04-2025 23:00,29-04-2025 00:00,Scheduled Maintenance
693,14,30-03-2025 14:00,30-03-2025 22:00,Generator Failure
694,148,27-03-2025 14:00,27-03-2025 23:00,Gearbox Failure
695,138,12-05-2025 02:00,12-05-2025 12:00,Blade Inspection
696,92,05-04-2025 18:00,05-04-2025 23:00,Blade Inspection
697,58,08-10-2025 15:00,09-10-2025 00:00,Scheduled Maintenance
698,117,24-04-2025 13:00,24-04-2025 16:00,Sensor Fault
699,56,23-11-2025 07:00,23-11-2025 14:00,Generator Failure
700,130,11-10-2025 04:00,11-10-2025 05:00,Sensor Fault
701,17,18-01-2025 21:00,19-01-2025 00:00,Scheduled Maintenance
702,46,11-04-2025 17:00,11-04-2025 18:00,Generator Failure
703,103,13-08-2025 23:00,14-08-2025 06:00,Blade Inspection
704,80,14-11-2025 09:00,14-11-2025 13:00,Gearbox Failure
705,54,25-02-2025 23:00,26-02-2025 07:00,Gearbox Failure
706,64,17-02-2025 18:00,17-02-2025 23:00,Scheduled Maintenance
707,7,23-01-2025 18:00,24-01-2025 04:00,Gearbox Failure
708,20,05-10-2025 19:00,06-10-2025 06:00,Blade Inspection
709,22,27-01-2025 23:00,28-01-2025 04:00,Scheduled Maintenance
710,22,04-05-2025 11:00,04-05-2025 14:00,Sensor Fault
711,58,30-01-2025 18:00,30-01-2025 19:00,Gearbox Failure
712,133,30-04-2025 23:00,01-05-2025 00:00,Generator Failure
713,4,08-05-2025 21:00,09-05-2025 07:00,Blade Inspection
714,57,14-12-2025 19:00,15-12-2025 01:00,Gearbox Failure
715,102,01-08-2025 11:00,01-08-2025 19:00,Sensor Fault
716,36,01-07-2025 17:00,01-07-2025 23:00,Gearbox Failure
717,13,26-09-2025 18:00,26-09-2025 23:00,Sensor Fault
718,49,09-11-2025 08:00,09-11-2025 17:00,Generator Failure
719,68,23-09-2025 21:00,24-09-2025 00:00,Blade Inspection
720,58,30-05-2025 16:00,30-05-2025 21:00,Gearbox Failure
721,18,15-06-2025 07:00,15-06-2025 17:00,Scheduled Maintenance
722,38,03-05-2025 14:00,03-05-2025 17:00,Blade Inspection
723,51,10-02-2025 21:00,11-02-2025 04:00,Sensor Fault
724,82,10-04-2025 13:00,10-04-2025 18:00,Sensor Fault
725,70,06-08-2025 09:00,06-08-2025 11:00,Blade Inspection
726,59,12-09-2025 01:00,12-09-2025 04:00,Sensor Fault
727,51,08-03-2025 06:00,08-03-2025 08:00,Sensor Fault
728,132,04-06-2025 18:00,04-06-2025 19:00,Sensor Fault
729,77,01-01-2025 20:00,02-01-2025 07:00,Generator Failure
730,10,07-08-2025 03:00,07-08-2025 07:00,Generator Failure
731,90,25-09-2025 19:00,25-09-2025 21:00,Scheduled Maintenance
732,143,18-04-2025 06:00,18-04-2025 11:00,Blade Inspection
733,131,30-01-2025 15:00,30-01-2025 16:00,Blade Inspection
734,5,27-01-2025 05:00,27-01-2025 13:00,Blade Inspection
735,127,21-06-2025 09:00,21-06-2025 13:00,Blade Inspection
736,114,23-02-2025 10:00,23-02-2025 12:00,Gearbox Failure
737,62,22-04-2025 22:00,22-04-2025 23:00,Scheduled Maintenance
738,102,02-02-2025 22:00,03-02-2025 03:00,Gearbox Failure
739,64,07-03-2025 00:00,07-03-2025 02:00,Scheduled Maintenance
740,58,19-06-2025 15:00,20-06-2025 00:00,Generator Failure
741,6,23-03-2025 14:00,23-03-2025 23:00,Generator Failure
742,40,09-10-2025 02:00,09-10-2025 06:00,Sensor Fault
743,122,12-12-2025 08:00,12-12-2025 14:00,Generator Failure
744,55,18-04-2025 08:00,18-04-2025 19:00,Generator Failure
745,119,30-06-2025 18:00,30-06-2025 20:00,Generator Failure
746,113,29-04-2025 11:00,29-04-2025 13:00,Blade Inspection
747,62,21-01-2025 20:00,22-01-2025 03:00,Blade Inspection
748,50,19-08-2025 21:00,20-08-2025 05:00,Blade Inspection
749,141,13-01-2025 02:00,13-01-2025 03:00,Blade Inspection
750,16,15-01-2025 16:00,15-01-2025 22:00,Generator Failure
751,58,04-12-2025 03:00,04-12-2025 05:00,Generator Failure
752,85,10-03-2025 07:00,10-03-2025 15:00,Sensor Fault
753,52,26-10-2025 05:00,26-10-2025 08:00,Scheduled Maintenance
754,144,05-10-2025 14:00,05-10-2025 21:00,Generator Failure
755,93,27-08-2025 08:00,27-08-2025 15:00,Gearbox Failure
756,106,17-06-2025 04:00,17-06-2025 14:00,Gearbox Failure
757,122,18-04-2025 05:00,18-04-2025 08:00,Blade Inspection
758,137,24-02-2025 15:00,24-02-2025 18:00,Scheduled Maintenance
