FaultID,TurbineID,FaultDate,FaultCode,Severity
724,100,2025-12-11,GEN401,Medium
725,121,2025-07-13,BRK501,Medium
726,47,2025-12-11,BLD301,Medium
727,4,2025-07-14,GEN401,Medium
728,78,2025-12-08,GEN401,Medium
729,53,2025-08-15,SNS205,Medium
730,46,2025-02-17,GEN401,Low
731,32,2025-10-24,SNS205,Critical
732,87,2025-04-14,BRK501,Low
733,76,2025-04-04,GBX101,High
734,29,2025-04-15,GEN401,Low
735,90,2025-02-15,SNS205,Medium
736,89,2025-06-13,GEN401,Medium
737,55,2025-07-22,BRK501,Medium
738,148,2025-03-04,BLD301,Critical
739,16,2025-05-14,GBX101,High
740,26,2025-09-22,BRK501,Critical
741,92,2025-09-02,GEN401,Medium
742,118,2025-01-15,BRK501,Low
743,124,2025-11-23,SNS205,Critical
744,85,2025-02-23,SNS205,Critical
745,91,2025-01-19,BRK501,Low
746,61,2025-09-11,SNS205,Low
747,54,2025-08-07,BRK501,High
748,88,2025-04-08,BRK501,High
749,113,2025-01-20,BRK501,Medium
750,94,2025-03-26,BRK501,High
751,27,2025-05-04,GEN401,Low
752,111,2025-10-30,SNS205,Medium
753,2,2025-04-06,GBX101,Low
754,28,2025-04-16,GBX101,Low
755,60,2025-01-08,BRK501,Critical
756,113,2025-05-24,GEN401,High
757,47,2025-03-19,GBX101,Medium
758,93,2025-07-09,GBX101,Medium
759,18,2025-02-10,GEN401,High
760,128,2025-05-09,GEN401,Medium
761,71,2025-12-14,GEN401,High
762,43,2025-07-01,GEN401,High
763,8,2025-01-05,SNS205,Medium
764,114,2025-09-02,SNS205,Low
765,95,2025-03-05,BLD301,High
766,38,2025-03-18,BRK501,Medium
767,91,2025-10-10,BRK501,High
768,98,2025-08-16,GBX101,Critical
769,43,2025-03-22,SNS205,Low
770,92,2025-12-01,GEN401,Medium
771,125,2025-03-07,BLD301,Medium
772,38,2025-03-11,GEN401,High
773,102,2025-09-16,BLD301,Medium
774,147,2025-03-28,GEN401,Critical
775,61,2025-01-29,SNS205,High
776,149,2025-06-16,GBX101,Medium
777,131,2025-03-12,BLD301,Low
778,144,2025-08-13,BLD301,Medium
779,80,2025-06-17,BRK501,Critical
780,136,2025-05-24,GEN401,Critical
781,138,2025-09-07,GEN401,Medium
782,118,2025-11-04,GEN401,Medium
783,54,2025-10-30,GEN401,Medium
784,4,2025-01-05,BLD301,Low
785,147,2025-11-06,BRK501,Low
786,44,2025-09-06,GEN401,Medium
787,50,2025-11-08,GEN401,Critical
788,150,2025-10-09,BRK501,Low
789,82,2025-10-15,SNS205,Low
790,94,2025-07-23,GEN401,Critical
791,89,2025-08-12,BRK501,Critical
792,102,2025-09-24,GBX101,Critical
793,98,2025-09-26,BLD301,High
794,49,2025-09-19,SNS205,Low
795,106,2025-04-27,BRK501,High
796,103,2025-12-02,GBX101,Critical
797,126,2025-04-09,BRK501,Low
798,51,2025-07-03,SNS205,High
799,61,2025-11-04,GEN401,High
800,110,2025-07-12,SNS205,Critical
801,33,2025-01-06,GBX101,Low
802,139,2025-11-05,GEN401,Medium
803,116,2025-01-12,GBX101,High
804,70,2025-06-30,BRK501,High
805,133,2025-06-11,GEN401,High
806,123,2025-07-27,SNS205,Low
807,22,2025-01-16,GBX101,High
808,138,2025-12-12,BLD301,Critical
809,105,2025-04-29,GBX101,Critical
810,30,2025-03-09,GEN401,High
811,140,2025-09-14,BRK501,High
812,124,2025-08-02,SNS205,Critical
813,98,2025-06-28,GEN401,Low
814,100,2025-03-20,GBX101,High
815,52,2025-06-12,GBX101,Low
816,80,2025-11-13,SNS205,Critical
817,95,2025-08-08,GEN401,High
818,96,2025-10-31,GBX101,High
819,39,2025-09-16,BRK501,Low
820,18,2025-11-20,GEN401,High
821,122,2025-03-02,BLD301,High
822,130,2025-07-27,SNS205,High
823,92,2025-08-13,SNS205,Critical
824,47,2025-10-28,GEN401,Medium
825,132,2025-03-26,BLD301,Critical
826,51,2025-06-25,GBX101,Medium
827,2,2025-04-13,SNS205,Medium
828,92,2025-08-09,BRK501,Critical
829,4,2025-09-12,GEN401,Low
830,25,2025-08-23,GBX101,Low
831,85,2025-12-18,BRK501,High
832,144,2025-08-25,BLD301,Low
833,3,2025-11-22,GBX101,Medium
834,42,2025-02-13,GEN401,Medium
835,84,2025-09-24,BLD301,High
836,49,2025-09-01,SNS205,High
837,47,2025-11-18,BLD301,High
838,93,2025-01-24,BRK501,Low
839,110,2025-06-16,GBX101,Critical
840,64,2025-05-06,BLD301,Medium
841,62,2025-10-01,SNS205,High
842,93,2025-05-07,GEN401,High
843,26,2025-03-05,GEN401,High
844,116,2025-07-18,BRK501,Medium
845,17,2025-08-20,SNS205,Critical
846,28,2025-09-12,BRK501,Low
847,74,2025-03-23,SNS205,Critical
848,112,2025-11-20,GBX101,Medium
849,128,2025-12-30,GBX101,Critical
850,40,2025-10-18,GBX101,Medium
851,88,2025-07-04,BRK501,Low
852,52,2025-09-24,BRK501,Low
853,64,2025-01-11,SNS205,Critical
854,113,2025-09-02,BRK501,Medium
855,41,2025-06-26,BRK501,Low
856,95,2025-07-24,GBX101,High
857,115,2025-02-11,BRK501,High
858,86,2025-06-07,BLD301,Medium
859,48,2025-08-23,GBX101,Medium
860,52,2025-07-11,BRK501,Low
861,16,2025-01-02,SNS205,High
862,68,2025-05-28,BLD301,Critical
863,53,2025-09-09,BLD301,Low
864,105,2025-01-05,GEN401,Medium
865,43,2025-05-18,SNS205,Medium
866,108,2025-02-06,SNS205,Low
867,64,2025-11-20,GEN401,Critical
868,141,2025-02-07,BLD301,Low
869,58,2025-04-03,SNS205,Medium
870,100,2025-06-19,SNS205,Low
871,77,2025-07-19,BLD301,Critical
872,105,2025-04-08,BRK501,High
873,103,2025-07-05,GEN401,Medium
874,76,2025-08-08,GBX101,Critical
875,118,2025-06-07,GEN401,Low
876,80,2025-09-28,BRK501,Medium
877,46,2025-06-28,BLD301,High
878,115,2025-07-29,BLD301,Critical
879,47,2025-04-05,BRK501,High
880,123,2025-09-17,SNS205,Critical
881,124,2025-12-08,SNS205,Medium
882,30,2025-12-08,BRK501,Critical
883,144,2025-12-06,GBX101,High
884,11,2025-05-05,GBX101,Medium
885,71,2025-05-03,BLD301,Critical
886,142,2025-09-30,GEN401,Medium
887,83,2025-04-05,SNS205,High
888,12,2025-12-12,GEN401,Critical
889,99,2025-01-03,BRK501,High
890,114,2025-08-10,SNS205,Medium
891,119,2025-02-27,GEN401,Critical
892,127,2025-12-24,SNS205,Critical
893,19,2025-03-30,GEN401,High
894,53,2025-01-19,SNS205,Low
895,35,2025-10-08,SNS205,Critical
896,31,2025-03-15,SNS205,High
897,48,2025-06-02,BLD301,Low
898,5,2025-12-21,SNS205,High
899,30,2025-02-08,GBX101,Medium
900,122,2025-04-08,GBX101,High
901,69,2025-09-27,GEN401,High
902,72,2025-02-11,GBX101,High
903,146,2025-07-05,BLD301,Low
904,35,2025-01-28,BLD301,Medium
905,35,2025-06-07,GBX101,Medium
906,140,2025-05-03,GEN401,Critical
907,100,2025-05-27,GBX101,Critical
908,68,2025-06-11,GEN401,Critical
909,124,2025-03-24,BRK501,Medium
910,39,2025-09-21,GEN401,Critical
911,30,2025-07-11,BLD301,High
912,43,2025-03-11,GEN401,Medium
913,132,2025-05-14,GBX101,Critical
914,74,2025-06-06,SNS205,Medium
915,50,2025-06-29,BLD301,High
916,95,2025-07-05,GBX101,Low
917,68,2025-10-27,GBX101,Medium
918,146,2025-12-16,GBX101,Low
919,1,2025-12-10,SNS205,Critical
920,57,2025-07-18,BRK501,Low
921,50,2025-08-18,GEN401,High
922,98,2025-07-12,BLD301,High
923,26,2025-01-05,GEN401,Medium
924,72,2025-12-04,BLD301,Low
925,131,2025-02-11,BLD301,Low
926,126,2025-10-16,BRK501,High
927,102,2025-11-10,BRK501,Critical
928,131,2025-06-16,GBX101,Low
929,104,2025-12-30,SNS205,Critical
930,4,2025-07-14,BRK501,Low
931,145,2025-10-26,BRK501,Medium
932,12,2025-12-07,BRK501,Low
933,113,2025-12-13,BLD301,Low
934,30,2025-03-09,GBX101,Low
935,110,2025-06-17,GEN401,Low
936,19,2025-08-22,BLD301,Critical
937,19,2025-03-24,GEN401,Critical
938,44,2025-12-29,GEN401,Low
939,31,2025-05-17,SNS205,Medium
940,147,2025-10-20,BRK501,High
941,33,2025-04-15,SNS205,High
942,118,2025-12-10,GEN401,Low
943,141,2025-06-18,SNS205,Medium
944,18,2025-02-22,BLD301,High
945,55,2025-04-21,BLD301,Medium
946,143,2025-05-06,BLD301,Low
947,144,2025-02-13,GEN401,Low
948,114,2025-09-14,SNS205,Low
949,58,2025-10-03,BRK501,Critical
950,26,2025-02-02,BLD301,Medium
951,104,2025-04-25,BRK501,Critical
952,138,2025-08-20,BLD301,Medium
953,10,2025-06-26,GBX101,High
954,85,2025-12-18,GBX101,Low
955,90,2025-06-04,BRK501,Low
956,150,2025-05-23,BLD301,Low
957,34,2025-01-02,BLD301,High
958,141,2025-10-18,GBX101,Low
959,130,2025-08-23,GEN401,Low
960,51,2025-02-23,GEN401,Critical
961,22,2025-02-09,GBX101,Critical
962,138,2025-06-22,SNS205,Low
963,105,2025-03-14,BLD301,Low
964,87,2025-07-29,BRK501,Critical
965,150,2025-09-29,GBX101,Critical
966,39,2025-01-11,BRK501,Medium
967,59,2025-01-17,GBX101,Medium
968,148,2025-07-16,BLD301,Medium
969,102,2025-10-09,BRK501,High
970,8,2025-09-28,BRK501,Low
971,91,2025-01-08,SNS205,Critical
972,129,2025-12-06,BLD301,Critical
973,128,2025-03-19,BLD301,Critical
974,7,2025-05-18,BLD301,Medium
975,122,2025-09-18,BRK501,Low
976,88,2025-07-31,BRK501,Critical
977,53,2025-12-29,GBX101,High
978,85,2025-12-17,GBX101,Medium
979,56,2025-05-31,BRK501,Low
980,3,2025-09-29,BLD301,Low
981,138,2025-03-08,BRK501,Low
982,6,2025-09-30,SNS205,Low
983,118,2025-03-20,BRK501,Critical
984,73,2025-08-01,GEN401,Low
985,34,2025-06-10,GBX101,Critical
986,54,2025-03-14,BRK501,High
987,126,2025-02-23,BLD301,Critical
988,141,2025-06-21,GEN401,Medium
989,68,2025-02-06,BRK501,Low
990,109,2025-04-11,SNS205,Low
991,141,2025-07-02,GBX101,Medium
992,35,2025-03-24,BLD301,High
993,106,2025-05-22,BLD301,Low
994,43,2025-07-20,GEN401,Critical
995,43,2025-09-20,BRK501,Critical
996,122,2025-06-02,SNS205,High
997,47,2025-10-29,SNS205,Low
998,148,2025-07-26,GEN401,Critical
999,22,2025-01-15,GBX101,Medium
1000,68,2025-11-10,BLD301,High
1001,82,2025-10-14,GEN401,High
1002,36,2025-01-05,GBX101,Low
1003,68,2025-09-04,GEN401,High
1004,99,2025-02-23,GEN401,Critical
1005,52,2025-03-03,BLD301,Medium
1006,15,2025-06-29,BRK501,Critical
1007,47,2025-03-05,SNS205,Critical
1008,101,2025-09-07,GBX101,Critical
1009,10,2025-07-02,BLD301,Medium
1010,3,2025-08-19,SNS205,Medium
1011,85,2025-02-08,GEN401,Low
1012,145,2025-12-20,GBX101,Medium
1013,30,2025-11-29,GEN401,High
1014,6,2025-07-15,GEN401,High
1015,52,2025-11-02,BLD301,Critical
1016,68,2025-01-21,BLD301,Critical
1017,39,2025-09-29,SNS205,Medium
1018,89,2025-10-31,GEN401,Low
1019,26,2025-11-17,GBX101,Low
1020,121,2025-07-08,SNS205,Low
1021,56,2025-12-07,BLD301,Critical
1022,26,2025-11-21,BLD301,Low
1023,119,2025-03-25,BLD301,Critical
1024,93,2025-08-07,GBX101,Medium
1025,62,2025-07-05,SNS205,Critical
1026,30,2025-12-21,BLD301,Medium
1027,79,2025-05-01,BLD301,Medium
1028,44,2025-04-16,GBX101,Low
1029,91,2025-07-30,BRK501,Medium
1030,97,2025-03-21,SNS205,Medium
1031,92,2025-07-30,GEN401,Medium
1032,5,2025-11-13,BRK501,Medium
1033,64,2025-09-11,BLD301,Low
1034,34,2025-03-17,BLD301,Medium
1035,12,2025-04-05,SNS205,Low
1036,19,2025-08-01,SNS205,Critical
1037,82,2025-03-30,SNS205,Low
1038,16,2025-06-02,BLD301,Medium
1039,12,2025-05-21,BLD301,Medium
1040,136,2025-08-03,BLD301,Critical
1041,32,2025-12-05,GEN401,Critical
1042,110,2025-02-20,GEN401,Critical
1043,66,2025-03-11,BLD301,Medium
1044,20,2025-09-25,GBX101,Critical
1045,5,2025-04-18,BLD301,High
1046,142,2025-02-03,BRK501,Critical
1047,135,2025-11-03,GEN401,High
1048,77,2025-03-13,BRK501,High
1049,111,2025-11-20,BLD301,Critical
1050,106,2025-08-19,SNS205,Low
1051,146,2025-03-14,SNS205,Low
1052,82,2025-10-18,GEN401,Low
1053,37,2025-01-21,BRK501,High
1054,146,2025-09-16,BLD301,Critical
1055,106,2025-01-21,SNS205,High
1056,55,2025-06-17,GEN401,Low
1057,111,2025-11-03,BLD301,Low
1058,12,2025-05-03,BRK501,Medium
1059,118,2025-12-30,BRK501,Medium
1060,114,2025-01-21,BLD301,Critical
1061,37,2025-09-01,GEN401,Low
1062,106,2025-03-18,GBX101,Low
1063,78,2025-06-20,GBX101,Critical
1064,15,2025-03-17,BRK501,Medium
1065,43,2025-02-09,GBX101,Low
1066,20,2025-01-21,BRK501,Critical
1067,28,2025-06-21,SNS205,Low
1068,135,2025-07-07,GEN401,Medium
1069,53,2025-09-06,SNS205,High
1070,9,2025-09-15,GBX101,High
1071,114,2025-01-18,SNS205,Low
1072,55,2025-07-31,BLD301,Critical
1073,54,2025-05-22,SNS205,High
1074,107,2025-09-05,BRK501,High
1075,93,2025-08-19,GBX101,Critical
1076,101,2025-01-18,GEN401,Medium
1077,128,2025-10-08,SNS205,Critical
1078,18,2025-10-22,GBX101,Low
1079,1,2025-09-17,GBX101,High
1080,39,2025-10-31,BRK501,Low
1081,28,2025-01-16,SNS205,Low
1082,144,2025-11-29,BLD301,High
1083,4,2025-03-14,BLD301,Critical
1084,80,2025-05-29,GBX101,High
1085,115,2025-07-24,GBX101,Critical
1086,91,2025-12-28,SNS205,Medium
1087,123,2025-05-27,BLD301,Low
1088,87,2025-01-18,SNS205,High
1089,127,2025-02-09,SNS205,Low
1090,20,2025-11-19,BLD301,Medium
1091,54,2025-05-25,BLD301,Critical
1092,50,2025-05-29,BRK501,Critical
1093,39,2025-04-25,BRK501,Medium
1094,133,2025-03-13,SNS205,Medium
1095,70,2025-03-20,SNS205,Critical
1096,92,2025-07-22,SNS205,Low
1097,27,2025-07-09,BRK501,Medium
1098,37,2025-11-18,BRK501,Critical
1099,76,2025-01-02,SNS205,High
1100,64,2025-03-14,BRK501,Low
1101,110,2025-11-17,BLD301,Low
1102,15,2025-01-15,GEN401,Low
1103,35,2025-04-17,SNS205,Critical
1104,97,2025-05-18,BRK501,Critical
1105,104,2025-08-08,GBX101,Medium
1106,26,2025-02-14,GEN401,Medium
1107,32,2025-10-22,SNS205,High
1108,5,2025-09-29,SNS205,High
1109,28,2025-08-31,GEN401,Low
1110,90,2025-09-16,GEN401,Critical
1111,119,2025-11-25,BRK501,Critical
1112,101,2025-05-24,BLD301,Critical
1113,127,2025-07-31,GEN401,Low
1114,13,2025-09-10,BLD301,Low
1115,23,2025-08-06,SNS205,Low
1116,45,2025-04-18,GEN401,Low
1117,76,2025-12-08,GEN401,Low
1118,137,2025-02-14,GEN401,Medium
1119,42,2025-06-11,BRK501,Medium
1120,139,2025-06-26,BRK501,Critical
1121,50,2025-06-07,BRK501,Low
1122,133,2025-12-26,GEN401,Critical
1123,14,2025-12-02,BRK501,Low
1124,136,2025-10-17,GEN401,High
1125,130,2025-10-10,SNS205,Medium
1126,39,2025-01-11,GEN401,Medium
1127,66,2025-09-06,BRK501,Critical
1128,70,2025-03-20,GEN401,Critical
1129,135,2025-10-14,BLD301,Medium
1130,147,2025-06-07,BLD301,High
1131,70,2025-05-22,GEN401,High
1132,62,2025-05-28,BLD301,Critical
1133,123,2025-12-02,SNS205,High
1134,47,2025-06-13,BLD301,Medium
1135,63,2025-03-24,BLD301,Low
1136,117,2025-11-09,GEN401,Medium
1137,74,2025-12-20,SNS205,Medium
1138,91,2025-08-15,GEN401,Low
1139,44,2025-08-18,BLD301,Medium
1140,36,2025-02-23,BLD301,Low
1141,140,2025-06-12,BLD301,Critical
1142,81,2025-07-04,GEN401,Low
1143,66,2025-02-06,GBX101,Low
1144,56,2025-03-15,GEN401,Medium
1145,113,2025-03-06,BLD301,Low
1146,36,2025-01-03,GEN401,Medium
1147,1,2025-05-03,BLD301,Critical
1148,135,2025-02-23,GBX101,Medium
1149,117,2025-09-14,GBX101,Medium
1150,79,2025-09-02,SNS205,High
1151,47,2025-02-24,BRK501,Low
1152,108,2025-12-13,GEN401,Low
1153,77,2025-03-16,GEN401,High
1154,70,2025-04-22,SNS205,Critical
1155,2,2025-07-11,GBX101,Low
1156,45,2025-12-26,GEN401,Medium
1157,30,2025-07-13,GEN401,Low
1158,126,2025-01-17,GEN401,Critical
1159,110,2025-12-28,BLD301,High
1160,124,2025-07-21,BRK501,Medium
1161,84,2025-08-28,BLD301,High
1162,29,2025-10-13,BLD301,Medium
1163,136,2025-08-09,BLD301,High
1164,16,2025-06-10,BLD301,Medium
1165,72,2025-01-11,BLD301,Medium
1166,83,2025-08-04,SNS205,Medium
1167,52,2025-03-15,BLD301,Low
1168,78,2025-07-02,GEN401,High
1169,35,2025-09-08,SNS205,Critical
1170,19,2025-10-12,GEN401,Medium
1171,135,2025-07-28,GEN401,Critical
1172,90,2025-11-10,GBX101,Medium
1173,31,2025-03-23,GEN401,Medium
1174,133,2025-03-29,BRK501,High
1175,110,2025-12-05,BLD301,Critical
1176,122,2025-09-01,BLD301,Critical
1177,51,2025-08-18,GEN401,Low
1178,115,2025-05-30,BRK501,Low
1179,90,2025-08-02,BLD301,Low
1180,128,2025-01-11,SNS205,Critical
1181,86,2025-03-22,BRK501,High
1182,18,2025-10-22,GEN401,High
1183,91,2025-04-20,BLD301,Medium
1184,64,2025-10-25,SNS205,Low
1185,140,2025-01-12,GEN401,Medium
1186,30,2025-05-10,BRK501,Critical
1187,63,2025-02-02,BRK501,High
1188,127,2025-05-20,BRK501,Medium
1189,40,2025-09-22,BLD301,Medium
1190,21,2025-04-20,BLD301,High
1191,67,2025-01-04,GEN401,Low
1192,134,2025-12-03,GBX101,Low
1193,12,2025-06-28,SNS205,Low
1194,147,2025-12-11,GEN401,Medium
1195,15,2025-10-14,BLD301,Medium
1196,88,2025-10-31,BRK501,Critical
1197,118,2025-08-18,GEN401,Critical
1198,109,2025-06-19,SNS205,Medium
1199,68,2025-12-30,SNS205,High
1200,10,2025-05-30,BLD301,Critical
1201,108,2025-10-16,BLD301,High
1202,43,2025-12-22,SNS205,High
1203,95,2025-02-25,BLD301,Medium
1204,124,2025-03-11,BLD301,Low
1205,126,2025-12-05,GEN401,Medium
1206,129,2025-08-03,GBX101,Low
1207,62,2025-10-26,BLD301,Critical
1208,96,2025-12-14,BRK501,Medium
1209,27,2025-07-22,SNS205,Low
1210,139,2025-11-15,GEN401,High
1211,137,2025-09-03,GEN401,Critical
1212,6,2025-01-26,BRK501,Critical
1213,18,2025-08-15,BRK501,Low
1214,131,2025-01-07,BLD301,Medium
1215,103,2025-02-28,BRK501,High
1216,146,2025-02-27,BLD301,Medium
1217,126,2025-09-25,SNS205,Critical
1218,115,2025-06-26,GBX101,Low
1219,64,2025-11-15,SNS205,Medium
1220,133,2025-08-05,BLD301,High
1221,150,2025-05-08,SNS205,Medium
1222,61,2025-04-05,GEN401,High
1223,116,2025-05-15,SNS205,Medium
1224,114,2025-04-30,SNS205,Critical
1225,126,2025-02-22,GEN401,Low
1226,49,2025-03-30,SNS205,Low
1227,48,2025-12-12,GEN401,Low
1228,84,2025-12-18,SNS205,Low
1229,5,2025-06-12,BRK501,Medium
1230,112,2025-11-07,GEN401,High
1231,122,2025-03-09,SNS205,High
1232,17,2025-03-20,GEN401,Low
1233,120,2025-09-25,BLD301,Low
1234,48,2025-01-27,GBX101,Low
1235,41,2025-09-30,SNS205,High
1236,23,2025-09-26,BLD301,Critical
1237,50,2025-11-29,BRK501,Critical
1238,90,2025-06-10,BRK501,High
1239,13,2025-03-08,BRK501,Medium
1240,113,2025-02-18,GEN401,Medium
1241,120,2025-03-19,BRK501,High
1242,22,2025-07-06,BRK501,Medium
1243,119,2025-03-02,BLD301,Low
1244,89,2025-01-28,BLD301,Critical
1245,36,2025-02-17,BLD301,Low
1246,8,2025-02-14,GEN401,Medium
1247,19,2025-01-05,BLD301,Low
1248,33,2025-08-30,SNS205,Critical
1249,111,2025-09-10,GEN401,Critical
1250,138,2025-06-13,BLD301,Medium
1251,147,2025-11-07,BRK501,Medium
1252,34,2025-06-06,GBX101,Low
1253,60,2025-09-28,BLD301,Low
1254,119,2025-08-22,BRK501,Medium
1255,7,2025-01-16,SNS205,Medium
1256,71,2025-03-14,SNS205,Medium
1257,50,2025-10-16,BRK501,Medium
1258,133,2025-10-19,BRK501,Low
1259,56,2025-08-09,SNS205,High
1260,114,2025-03-24,SNS205,Medium
1261,141,2025-02-13,BRK501,Low
1262,35,2025-08-30,BLD301,High
1263,37,2025-06-23,BRK501,Medium
1264,3,2025-05-10,GEN401,Critical
1265,74,2025-10-18,GBX101,Critical
1266,137,2025-04-17,BRK501,Critical
1267,144,2025-07-19,GEN401,Medium
1268,45,2025-04-30,SNS205,Low
1269,114,2025-10-15,BRK501,Medium
1270,98,2025-02-24,BLD301,High
1271,114,2025-09-27,BRK501,Critical
1272,36,2025-05-02,BLD301,High
1273,92,2025-05-18,BRK501,High
1274,27,2025-04-01,GEN401,High
1275,11,2025-12-28,SNS205,Low
1276,98,2025-09-03,SNS205,Critical
1277,5,2025-10-08,GEN401,High
1278,86,2025-10-10,GEN401,Low
1279,60,2025-02-26,GEN401,Low
1280,54,2025-04-29,BLD301,Low
1281,97,2025-01-06,GEN401,Critical
1282,3,2025-05-05,BRK501,Low
1283,91,2025-02-12,GBX101,High
1284,74,2025-12-06,GBX101,Critical
1285,33,2025-05-15,BRK501,Low
1286,146,2025-01-15,GEN401,Medium
1287,116,2025-05-24,BLD301,Low
1288,45,2025-03-07,BLD301,High
1289,4,2025-09-15,SNS205,Critical
1290,105,2025-07-21,GEN401,Critical
1291,25,2025-09-25,SNS205,Medium
1292,13,2025-01-23,BRK501,High
1293,77,2025-07-01,GBX101,Critical
1294,138,2025-03-11,GBX101,Critical
1295,34,2025-03-22,SNS205,Low
1296,39,2025-07-15,BLD301,Medium
1297,5,2025-07-13,SNS205,Low
1298,31,2025-02-23,BRK501,Low
1299,113,2025-08-03,BRK501,High
1300,19,2025-11-28,BRK501,Medium
1301,44,2025-10-25,GEN401,High
1302,138,2025-05-31,BRK501,High
1303,107,2025-01-27,GEN401,High
1304,26,2025-01-25,BRK501,Low
1305,140,2025-07-18,GBX101,Medium
1306,33,2025-04-06,GBX101,High
1307,139,2025-07-24,BRK501,Critical
1308,143,2025-08-08,SNS205,High
1309,76,2025-03-15,GBX101,Low
1310,1,2025-08-27,BRK501,Critical
1311,140,2025-02-05,BRK501,Low
1312,123,2025-03-15,BRK501,Low
1313,61,2025-02-21,BLD301,Critical
1314,36,2025-04-10,SNS205,Critical
1315,109,2025-12-26,SNS205,Medium
1316,29,2025-12-21,BRK501,High
1317,27,2025-10-12,GEN401,Low
1318,17,2025-10-16,GBX101,Medium
1319,82,2025-12-11,GBX101,Critical
1320,70,2025-01-28,GBX101,Critical
1321,8,2025-08-27,SNS205,Critical
1322,49,2025-08-01,GEN401,Low
1323,55,2025-08-20,BRK501,Critical
1324,35,2025-03-03,BRK501,Critical
1325,79,2025-06-07,GBX101,Medium
1326,32,2025-04-23,BRK501,Medium
1327,39,2025-07-29,GBX101,Medium
1328,60,2025-08-06,GBX101,Critical
1329,28,2025-10-28,SNS205,Low
1330,130,2025-05-18,GEN401,Medium
1331,107,2025-01-17,BLD301,Critical
1332,144,2025-07-23,BLD301,High
1333,95,2025-06-07,BLD301,High
1334,16,2025-06-14,BLD301,Critical
1335,63,2025-08-25,GEN401,Critical
1336,42,2025-12-14,GEN401,Critical
1337,27,2025-01-16,GBX101,Critical
1338,17,2025-02-20,BRK501,Low
1339,138,2025-04-14,GBX101,High
1340,101,2025-12-24,BRK501,Low
1341,63,2025-05-29,BRK501,Low
1342,127,2025-09-10,BLD301,Medium
1343,40,2025-01-04,SNS205,High
1344,2,2025-10-28,BLD301,Medium
1345,27,2025-03-01,GBX101,Medium
1346,75,2025-12-30,GEN401,High
1347,40,2025-09-02,SNS205,Low
1348,10,2025-08-29,GEN401,High
1349,60,2025-09-13,BLD301,Medium
1350,141,2025-08-02,BRK501,High
1351,59,2025-07-23,SNS205,Medium
1352,31,2025-02-04,GBX101,Low
1353,64,2025-07-02,BRK501,High
1354,96,2025-02-14,BLD301,Low
1355,33,2025-06-06,SNS205,Critical
1356,56,2025-10-09,GEN401,Medium
1357,95,2025-12-28,GBX101,High
1358,60,2025-07-06,SNS205,High
1359,142,2025-05-18,BLD301,Low
1360,51,2025-08-28,GEN401,Low
1361,114,2025-06-07,SNS205,High
1362,59,2025-03-02,GBX101,Medium
1363,117,2025-11-21,SNS205,High
1364,76,2025-10-05,GEN401,Medium
1365,107,2025-09-17,BLD301,Critical
1366,82,2025-01-11,BLD301,Medium
1367,74,2025-11-25,GBX101,Medium
1368,120,2025-11-05,GEN401,Low
1369,7,2025-10-05,GBX101,High
1370,101,2025-10-31,SNS205,High
1371,12,2025-12-26,SNS205,Low
1372,103,2025-03-03,SNS205,Low
1373,44,2025-10-09,BLD301,Low
1374,124,2025-05-16,GBX101,Low
1375,87,2025-05-17,BRK501,Critical
1376,55,2025-07-07,SNS205,High
1377,125,2025-02-22,GEN401,Critical
1378,143,2025-11-02,GBX101,Medium
1379,48,2025-01-07,GBX101,Low
1380,78,2025-04-11,BRK501,Low
1381,119,2025-02-07,BRK501,High
1382,37,2025-04-09,BLD301,Critical
1383,34,2025-07-30,GEN401,High
1384,8,2025-02-05,GBX101,Low
1385,16,2025-02-08,GBX101,High
1386,130,2025-11-29,BRK501,Low
1387,143,2025-01-15,GEN401,Critical
1388,66,2025-04-28,BRK501,Medium
1389,56,2025-09-07,GBX101,Low
1390,76,2025-06-10,BLD301,Medium
1391,143,2025-07-03,SNS205,Medium
1392,30,2025-09-20,SNS205,Low
1393,24,2025-07-05,GBX101,Medium
1394,86,2025-01-18,GEN401,Medium
1395,17,2025-11-10,GEN401,Medium
1396,60,2025-03-06,BRK501,Low
1397,45,2025-11-04,BRK501,Low
1398,49,2025-06-01,GEN401,Medium
1399,101,2025-05-20,BRK501,Medium
1400,108,2025-03-10,BLD301,Medium
1401,109,2025-06-04,GBX101,Medium
1402,63,2025-11-09,GEN401,Critical
1403,53,2025-10-28,GEN401,High
1404,97,2025-12-20,SNS205,High
1405,106,2025-03-05,BLD301,High
1406,69,2025-11-13,GEN401,Critical
1407,59,2025-10-06,BLD301,Low
1408,123,2025-10-24,GEN401,Critical
1409,116,2025-06-07,SNS205,Medium
1410,92,2025-08-24,GBX101,Medium
1411,60,2025-06-02,BLD301,High
1412,66,2025-12-03,SNS205,High
1413,43,2025-10-02,BLD301,Critical
1414,44,2025-11-23,BRK501,High
1415,79,2025-07-31,GEN401,High
