ProductionID,TurbineID,ProductionDate,WindSpeed,EnergyProducedMWh,AvailabilityPercent
605,2,2025-08-28,7.67,81.31,90.14
606,2,2025-08-29,18.92,46.46,90.4
607,2,2025-08-30,6.62,44.02,92.74
608,2,2025-08-31,5.49,47.94,91.93
609,2,2025-09-01,10.68,58.52,93.39
610,2,2025-09-02,9.92,28.97,90.25
611,2,2025-09-03,8.03,95.66,99.91
612,2,2025-09-04,18.93,70.42,95.32
613,2,2025-09-05,9.72,97.39,97.65
614,2,2025-09-06,17.66,109.55,94.34
615,2,2025-09-07,16.5,100.64,93.08
616,2,2025-09-08,18.94,29.43,99.94
617,2,2025-09-09,16.55,29.33,96.56
618,2,2025-09-10,5.51,97.02,97.99
619,2,2025-09-11,14.04,105.69,90.98
620,2,2025-09-12,9.14,61.42,90.42
621,2,2025-09-13,11.72,46.52,93.93
622,2,2025-09-14,11.38,107.94,92.7
623,2,2025-09-15,18.41,62.6,93.28
624,2,2025-09-16,12.54,61.77,92.57
625,2,2025-09-17,12.54,35.18,93.52
626,2,2025-09-18,13.49,61.34,98.24
627,2,2025-09-19,8.85,116.98,97.85
628,2,2025-09-20,19.51,103.81,91.42
629,2,2025-09-21,12.9,37.0,98.18
630,2,2025-09-22,13.76,46.34,99.3
631,2,2025-09-23,6.73,76.39,97.21
632,2,2025-09-24,5.88,79.79,98.16
633,2,2025-09-25,6.01,71.22,92.59
634,2,2025-09-26,14.94,31.87,99.37
635,2,2025-09-27,18.42,38.6,93.23
636,2,2025-09-28,13.81,91.81,94.43
637,2,2025-09-29,7.34,30.42,100.0
638,2,2025-09-30,11.83,107.25,94.82
639,2,2025-10-01,18.84,28.78,91.14
640,2,2025-10-02,18.94,114.75,93.15
641,2,2025-10-03,10.33,65.25,94.16
642,2,2025-10-04,7.85,109.84,92.53
643,2,2025-10-05,15.58,26.72,90.39
644,2,2025-10-06,14.81,53.9,96.55
645,2,2025-10-07,6.41,114.99,97.49
646,2,2025-10-08,18.14,33.65,93.2
647,2,2025-10-09,10.53,73.72,92.97
648,2,2025-10-10,5.91,56.89,92.55
649,2,2025-10-11,10.79,39.7,92.62
650,2,2025-10-12,14.4,58.82,93.45
651,2,2025-10-13,13.01,97.19,93.79
652,2,2025-10-14,13.81,116.62,95.22
653,2,2025-10-15,18.65,99.37,90.59
654,2,2025-10-16,11.44,89.83,99.87
655,2,2025-10-17,11.88,29.28,95.62
656,2,2025-10-18,6.9,95.15,95.08
657,2,2025-10-19,15.85,106.94,96.29
658,2,2025-10-20,14.19,95.46,98.42
659,2,2025-10-21,18.04,23.64,95.56
660,2,2025-10-22,8.24,106.03,96.48
661,2,2025-10-23,11.3,38.81,93.39
662,2,2025-10-24,15.56,40.44,90.94
663,2,2025-10-25,18.32,96.42,92.0
664,2,2025-10-26,9.38,117.21,97.08
665,2,2025-10-27,14.16,50.76,92.99
666,2,2025-10-28,5.59,92.85,90.43
667,2,2025-10-29,5.07,92.95,99.49
668,2,2025-10-30,16.35,67.16,94.86
669,2,2025-10-31,11.54,52.46,95.22
670,2,2025-11-01,11.47,79.82,98.98
671,2,2025-11-02,19.93,27.87,93.85
672,2,2025-11-03,7.71,55.21,92.87
673,2,2025-11-04,7.62,96.41,94.96
674,2,2025-11-05,18.79,23.26,90.67
675,2,2025-11-06,11.05,28.03,92.63
676,2,2025-11-07,19.79,40.9,91.98
677,2,2025-11-08,13.6,69.8,95.8
678,2,2025-11-09,10.65,102.68,91.39
679,2,2025-11-10,11.43,88.98,98.68
680,2,2025-11-11,10.54,76.77,90.69
681,2,2025-11-12,7.55,26.91,97.28
682,2,2025-11-13,9.32,92.37,90.66
683,2,2025-11-14,17.94,103.55,90.89
684,2,2025-11-15,5.36,25.63,98.54
685,2,2025-11-16,8.52,74.83,94.26
686,2,2025-11-17,16.93,68.89,95.01
687,2,2025-11-18,19.84,35.01,98.31
688,2,2025-11-19,5.78,67.76,98.86
689,2,2025-11-20,14.98,88.52,92.63
690,2,2025-11-21,11.28,56.66,95.21
691,2,2025-11-22,11.93,52.69,93.05
692,2,2025-11-23,8.76,56.5,91.5
693,2,2025-11-24,18.08,80.21,91.34
694,2,2025-11-25,15.41,104.77,92.38
695,2,2025-11-26,7.26,20.86,90.47
696,2,2025-11-27,16.43,118.72,90.45
697,2,2025-11-28,16.22,27.19,95.92
698,2,2025-11-29,16.34,55.92,90.11
699,2,2025-11-30,13.93,119.12,92.58
700,2,2025-12-01,7.84,32.39,95.55
701,2,2025-12-02,13.95,99.23,97.53
702,2,2025-12-03,18.39,100.58,92.47
703,2,2025-12-04,13.34,49.74,93.3
704,2,2025-12-05,18.98,88.19,99.75
705,2,2025-12-06,11.25,73.74,94.87
706,2,2025-12-07,6.61,43.67,95.28
707,2,2025-12-08,6.01,113.15,91.24
708,2,2025-12-09,7.97,96.53,90.97
709,2,2025-12-10,18.5,92.57,90.69
710,2,2025-12-11,15.38,83.16,97.57
711,2,2025-12-12,17.42,91.84,95.86
712,2,2025-12-13,9.84,89.73,99.57
713,2,2025-12-14,13.81,86.43,94.37
714,2,2025-12-15,16.34,119.77,91.6
715,2,2025-12-16,8.04,73.94,94.81
716,2,2025-12-17,13.57,24.91,94.04
717,2,2025-12-18,13.74,78.52,96.57
718,2,2025-12-19,15.8,84.15,97.9
719,2,2025-12-20,14.37,73.75,96.06
720,2,2025-12-21,6.52,47.32,95.27
721,2,2025-12-22,18.09,87.91,90.9
722,2,2025-12-23,13.88,42.17,97.34
723,2,2025-12-24,17.41,79.35,95.91
724,2,2025-12-25,10.08,64.63,98.64
725,2,2025-12-26,15.85,71.98,93.68
726,2,2025-12-27,5.76,34.3,91.93
727,2,2025-12-28,10.6,114.41,95.05
728,2,2025-12-29,8.52,30.58,93.38
729,2,2025-12-30,17.24,58.33,97.73
730,2,2025-12-31,17.04,31.08,96.09
731,3,2025-01-01,19.39,60.21,90.51
732,3,2025-01-02,18.85,108.37,95.22
733,3,2025-01-03,13.28,41.17,98.19
734,3,2025-01-04,12.48,23.39,96.83
735,3,2025-01-05,19.26,102.92,92.77
736,3,2025-01-06,5.8,114.04,99.37
737,3,2025-01-07,12.99,84.23,94.63
738,3,2025-01-08,11.3,31.94,90.97
739,3,2025-01-09,8.49,103.66,91.46
740,3,2025-01-10,8.4,74.86,92.15
741,3,2025-01-11,7.45,76.33,93.68
742,3,2025-01-12,14.39,111.22,91.51
743,3,2025-01-13,18.7,110.25,98.29
744,3,2025-01-14,14.47,82.01,96.39
745,3,2025-01-15,15.36,21.65,99.58
746,3,2025-01-16,13.78,98.15,93.77
747,3,2025-01-17,5.19,70.97,95.07
748,3,2025-01-18,11.55,53.97,92.5
749,3,2025-01-19,12.91,57.53,99.7
750,3,2025-01-20,7.59,51.97,92.94
751,3,2025-01-21,13.15,69.93,96.44
752,3,2025-01-22,19.25,48.52,96.93
753,3,2025-01-23,5.38,46.24,94.64
754,3,2025-01-24,5.46,81.77,96.78
755,3,2025-01-25,16.2,71.66,96.04
756,3,2025-01-26,10.94,24.13,91.0
757,3,2025-01-27,14.82,119.56,90.16
758,3,2025-01-28,13.36,95.1,98.27
759,3,2025-01-29,13.18,81.99,96.97
760,3,2025-01-30,17.88,32.23,99.26
761,3,2025-01-31,5.39,103.62,90.77
762,3,2025-02-01,7.92,20.39,94.45
763,3,2025-02-02,10.02,36.6,94.51
764,3,2025-02-03,11.04,96.77,98.93
765,3,2025-02-04,14.79,32.44,92.95
766,3,2025-02-05,18.7,28.87,94.07
767,3,2025-02-06,19.14,115.07,94.11
768,3,2025-02-07,15.01,65.67,97.53
769,3,2025-02-08,5.47,34.42,96.14
770,3,2025-02-09,8.49,86.61,93.51
771,3,2025-02-10,18.3,101.93,94.93
772,3,2025-02-11,16.59,47.11,94.94
773,3,2025-02-12,7.96,106.09,98.23
774,3,2025-02-13,18.53,107.75,99.6
775,3,2025-02-14,8.43,113.18,95.71
776,3,2025-02-15,11.34,76.04,93.43
777,3,2025-02-16,9.33,44.13,90.82
778,3,2025-02-17,12.45,108.78,96.3
779,3,2025-02-18,12.81,62.86,94.64
780,3,2025-02-19,8.14,102.29,91.98
781,3,2025-02-20,15.75,96.0,95.75
782,3,2025-02-21,17.94,49.11,98.82
783,3,2025-02-22,15.94,99.87,96.65
784,3,2025-02-23,17.7,119.31,94.2
785,3,2025-02-24,17.21,94.46,94.53
786,3,2025-02-25,18.9,59.44,95.65
787,3,2025-02-26,6.59,42.58,98.41
788,3,2025-02-27,10.95,59.41,92.46
789,3,2025-02-28,12.37,100.58,98.95
790,3,2025-03-01,6.05,77.48,94.67
791,3,2025-03-02,14.21,64.73,93.99
792,3,2025-03-03,12.08,78.2,95.01
793,3,2025-03-04,12.08,101.78,97.46
794,3,2025-03-05,10.12,100.06,98.54
795,3,2025-03-06,7.3,78.27,92.85
796,3,2025-03-07,16.09,43.88,96.71
797,3,2025-03-08,8.83,71.11,99.49
798,3,2025-03-09,10.72,107.57,99.87
799,3,2025-03-10,18.12,36.59,98.2
800,3,2025-03-11,5.48,59.33,98.71
801,3,2025-03-12,15.33,73.27,93.88
802,3,2025-03-13,17.18,90.96,94.68
803,3,2025-03-14,18.39,42.99,91.7
804,3,2025-03-15,14.64,117.2,92.47
805,3,2025-03-16,8.75,33.95,98.61
806,3,2025-03-17,8.4,70.32,99.91
807,3,2025-03-18,5.18,75.65,95.12
808,3,2025-03-19,17.11,55.53,94.1
809,3,2025-03-20,7.52,94.08,97.85
810,3,2025-03-21,7.05,59.35,98.93
811,3,2025-03-22,5.04,49.88,95.55
812,3,2025-03-23,10.01,47.2,94.6
813,3,2025-03-24,7.72,72.96,97.07
814,3,2025-03-25,13.63,29.31,98.44
815,3,2025-03-26,7.62,96.48,93.61
816,3,2025-03-27,16.74,40.63,91.87
817,3,2025-03-28,12.46,23.29,92.25
818,3,2025-03-29,15.86,103.74,90.81
819,3,2025-03-30,18.23,99.75,98.7
820,3,2025-03-31,15.48,87.42,95.25
821,3,2025-04-01,14.79,111.91,91.01
822,3,2025-04-02,9.74,27.25,99.45
823,3,2025-04-03,11.68,87.53,98.41
824,3,2025-04-04,19.87,36.18,98.0
825,3,2025-04-05,18.31,24.89,97.54
826,3,2025-04-06,10.32,84.86,95.14
827,3,2025-04-07,8.9,33.52,91.17
828,3,2025-04-08,6.55,83.78,93.51
829,3,2025-04-09,8.25,89.19,96.87
830,3,2025-04-10,13.09,113.5,93.85
831,3,2025-04-11,17.54,27.51,97.4
832,3,2025-04-12,19.83,104.66,95.8
833,3,2025-04-13,14.4,55.33,96.79
834,3,2025-04-14,16.56,119.82,94.92
835,3,2025-04-15,5.92,79.59,91.19
836,3,2025-04-16,8.67,52.88,97.31
837,3,2025-04-17,7.76,36.58,90.45
838,3,2025-04-18,18.1,89.35,90.4
839,3,2025-04-19,5.42,75.87,92.83
840,3,2025-04-20,13.95,63.46,99.23
841,3,2025-04-21,9.32,87.91,90.54
842,3,2025-04-22,19.34,118.08,97.39
843,3,2025-04-23,11.98,42.0,98.13
844,3,2025-04-24,16.05,42.2,94.51
845,3,2025-04-25,11.94,102.64,96.84
846,3,2025-04-26,14.65,84.98,92.7
847,3,2025-04-27,10.58,24.57,97.87
848,3,2025-04-28,11.49,63.82,92.45
849,3,2025-04-29,8.14,78.78,92.33
850,3,2025-04-30,5.96,96.75,93.76
851,3,2025-05-01,10.7,63.13,98.15
852,3,2025-05-02,9.81,95.8,99.4
853,3,2025-05-03,14.91,63.17,97.48
854,3,2025-05-04,11.87,61.44,95.25
855,3,2025-05-05,9.77,30.43,94.15
856,3,2025-05-06,6.86,61.04,95.57
857,3,2025-05-07,18.96,23.62,96.21
858,3,2025-05-08,11.87,22.03,92.5
859,3,2025-05-09,6.78,41.68,92.75
860,3,2025-05-10,11.02,72.9,90.01
861,3,2025-05-11,7.43,29.36,95.5
862,3,2025-05-12,9.94,74.84,92.22
863,3,2025-05-13,5.36,114.14,91.08
864,3,2025-05-14,6.9,34.65,99.81
865,3,2025-05-15,14.26,81.03,99.87
866,3,2025-05-16,6.33,117.45,92.04
867,3,2025-05-17,14.35,62.01,93.84
868,3,2025-05-18,18.97,34.92,99.97
869,3,2025-05-19,10.69,84.88,99.68
870,3,2025-05-20,5.86,112.29,95.68
871,3,2025-05-21,15.57,34.92,95.33
872,3,2025-05-22,15.1,65.62,91.55
873,3,2025-05-23,8.66,105.44,90.34
874,3,2025-05-24,15.63,119.94,90.07
875,3,2025-05-25,7.42,87.41,90.6
876,3,2025-05-26,13.85,88.4,95.88
877,3,2025-05-27,10.48,89.73,95.94
878,3,2025-05-28,8.11,76.31,98.82
879,3,2025-05-29,15.0,67.18,93.22
880,3,2025-05-30,6.29,44.46,90.11
881,3,2025-05-31,19.8,42.25,98.15
882,3,2025-06-01,7.53,48.36,94.18
883,3,2025-06-02,9.87,99.84,99.58
884,3,2025-06-03,18.13,35.36,97.77
885,3,2025-06-04,7.22,111.34,95.18
886,3,2025-06-05,10.05,35.7,90.12
887,3,2025-06-06,8.72,111.4,97.97
888,3,2025-06-07,19.55,30.08,95.92
889,3,2025-06-08,8.86,74.29,93.2
890,3,2025-06-09,9.25,77.38,91.83
891,3,2025-06-10,12.04,85.08,91.28
892,3,2025-06-11,18.96,70.57,98.2
893,3,2025-06-12,14.81,91.0,97.16
894,3,2025-06-13,18.13,81.36,92.78
895,3,2025-06-14,6.49,80.63,90.66
896,3,2025-06-15,8.62,26.07,95.49
897,3,2025-06-16,7.41,81.04,97.91
898,3,2025-06-17,17.33,50.95,95.49
899,3,2025-06-18,13.45,67.29,96.55
900,3,2025-06-19,8.15,117.92,90.98
901,3,2025-06-20,17.44,79.41,92.45
902,3,2025-06-21,16.19,28.45,97.74
903,3,2025-06-22,13.85,31.08,90.8
904,3,2025-06-23,16.26,49.29,98.89
905,3,2025-06-24,16.43,89.82,92.79
906,3,2025-06-25,15.63,114.81,90.92
907,3,2025-06-26,9.89,43.47,93.93
908,3,2025-06-27,16.13,67.42,95.71
909,3,2025-06-28,9.71,34.13,92.67
910,3,2025-06-29,17.9,80.24,93.78
911,3,2025-06-30,16.85,26.45,92.54
912,3,2025-07-01,8.45,118.54,97.06
913,3,2025-07-02,14.27,20.5,91.84
914,3,2025-07-03,14.53,57.97,99.24
915,3,2025-07-04,16.47,64.74,97.5
916,3,2025-07-05,19.63,66.1,96.43
917,3,2025-07-06,18.78,44.87,98.87
918,3,2025-07-07,6.46,84.84,97.83
919,3,2025-07-08,14.22,69.55,96.17
920,3,2025-07-09,7.27,41.56,92.7
921,3,2025-07-10,13.97,64.19,92.44
922,3,2025-07-11,18.24,57.39,94.46
923,3,2025-07-12,11.15,38.19,97.32
924,3,2025-07-13,11.73,21.63,99.64
925,3,2025-07-14,17.24,92.36,98.69
926,3,2025-07-15,18.6,53.75,96.11
927,3,2025-07-16,14.13,46.73,92.22
928,3,2025-07-17,6.71,85.93,97.81
929,3,2025-07-18,16.41,51.63,92.05
930,3,2025-07-19,11.8,74.68,99.19
931,3,2025-07-20,18.12,111.61,98.5
932,3,2025-07-21,19.47,66.55,90.47
933,3,2025-07-22,6.25,59.03,92.58
934,3,2025-07-23,7.55,115.32,91.95
935,3,2025-07-24,19.39,96.08,96.41
936,3,2025-07-25,15.14,53.15,96.46
937,3,2025-07-26,7.8,113.77,93.02
938,3,2025-07-27,8.83,91.12,96.56
939,3,2025-07-28,11.77,83.24,91.59
940,3,2025-07-29,15.1,47.06,92.73
941,3,2025-07-30,7.43,53.24,93.31
942,3,2025-07-31,11.81,39.04,91.93
943,3,2025-08-01,13.13,32.89,96.89
944,3,2025-08-02,19.16,62.68,99.01
945,3,2025-08-03,6.47,24.3,97.21
946,3,2025-08-04,16.42,104.31,90.57
947,3,2025-08-05,16.65,57.65,93.03
948,3,2025-08-06,7.6,119.6,90.64
949,3,2025-08-07,17.41,83.95,97.35
950,3,2025-08-08,15.68,105.84,91.84
951,3,2025-08-09,5.01,79.85,93.54
952,3,2025-08-10,6.86,38.61,93.32
953,3,2025-08-11,6.05,25.69,99.16
954,3,2025-08-12,9.68,118.22,99.64
955,3,2025-08-13,7.14,91.49,96.01
956,3,2025-08-14,15.36,29.62,91.89
957,3,2025-08-15,6.15,80.41,99.87
958,3,2025-08-16,15.08,91.08,99.85
959,3,2025-08-17,15.17,24.02,98.67
960,3,2025-08-18,10.47,20.44,95.07
961,3,2025-08-19,19.06,45.73,94.92
962,3,2025-08-20,7.61,25.77,90.81
963,3,2025-08-21,15.91,106.41,91.43
964,3,2025-08-22,9.32,39.5,90.27
965,3,2025-08-23,13.3,89.99,96.48
966,3,2025-08-24,10.82,75.5,90.94
967,3,2025-08-25,7.31,113.18,97.62
968,3,2025-08-26,18.84,111.67,96.49
969,3,2025-08-27,18.92,61.67,90.04
970,3,2025-08-28,5.94,30.95,90.95
971,3,2025-08-29,10.28,90.13,97.91
972,3,2025-08-30,13.85,34.64,97.48
973,3,2025-08-31,10.32,21.3,92.81
974,3,2025-09-01,9.96,47.42,98.12
975,3,2025-09-02,16.4,89.56,91.39
976,3,2025-09-03,17.12,87.72,91.95
977,3,2025-09-04,14.72,68.35,94.39
978,3,2025-09-05,6.68,71.83,91.0
979,3,2025-09-06,7.46,33.25,99.54
980,3,2025-09-07,9.27,55.52,93.22
981,3,2025-09-08,18.47,76.3,99.19
982,3,2025-09-09,9.5,31.48,95.56
983,3,2025-09-10,10.18,100.19,98.79
984,3,2025-09-11,12.09,117.14,95.53
985,3,2025-09-12,9.06,68.9,90.37
986,3,2025-09-13,17.06,30.14,93.09
987,3,2025-09-14,13.48,24.3,90.79
988,3,2025-09-15,15.44,27.18,94.77
989,3,2025-09-16,10.08,42.81,91.89
990,3,2025-09-17,16.45,115.15,91.4
991,3,2025-09-18,19.4,79.48,96.42
992,3,2025-09-19,15.65,90.41,98.2
993,3,2025-09-20,12.25,73.34,93.24
994,3,2025-09-21,6.58,86.46,90.34
995,3,2025-09-22,9.13,29.42,91.91
996,3,2025-09-23,14.58,82.85,94.21
997,3,2025-09-24,6.35,63.34,93.53
998,3,2025-09-25,15.81,77.9,94.92
999,3,2025-09-26,12.3,116.63,97.56
1000,3,2025-09-27,12.45,67.92,90.26
1001,3,2025-09-28,19.14,51.92,92.56
1002,3,2025-09-29,19.99,91.87,90.47
1003,3,2025-09-30,5.93,22.55,96.0
1004,3,2025-10-01,6.07,113.34,99.37
1005,3,2025-10-02,13.19,81.66,92.92
1006,3,2025-10-03,5.96,93.75,91.02
1007,3,2025-10-04,6.28,51.12,90.12
1008,3,2025-10-05,11.51,90.77,98.01
1009,3,2025-10-06,14.06,104.69,94.07
1010,3,2025-10-07,17.73,70.65,92.23
1011,3,2025-10-08,19.16,47.5,90.26
1012,3,2025-10-09,8.64,56.67,93.51
1013,3,2025-10-10,12.87,108.31,92.92
1014,3,2025-10-11,12.81,54.01,98.22
1015,3,2025-10-12,7.36,30.35,95.03
1016,3,2025-10-13,15.08,99.55,95.9
1017,3,2025-10-14,16.61,59.27,90.33
1018,3,2025-10-15,6.74,23.87,93.29
1019,3,2025-10-16,12.43,55.63,95.61
1020,3,2025-10-17,12.21,87.79,96.67
1021,3,2025-10-18,9.77,54.62,95.85
1022,3,2025-10-19,13.95,51.47,93.3
1023,3,2025-10-20,15.41,84.74,91.35
1024,3,2025-10-21,11.62,109.27,90.36
1025,3,2025-10-22,17.83,36.32,95.07
1026,3,2025-10-23,11.37,21.01,99.15
1027,3,2025-10-24,11.82,115.43,92.87
1028,3,2025-10-25,17.99,112.24,95.57
1029,3,2025-10-26,8.04,88.52,95.49
1030,3,2025-10-27,19.17,63.93,92.69
1031,3,2025-10-28,7.07,89.86,99.74
1032,3,2025-10-29,5.43,94.04,99.27
1033,3,2025-10-30,6.12,31.02,96.92
1034,3,2025-10-31,14.72,26.88,98.34
1035,3,2025-11-01,12.85,110.72,98.78
1036,3,2025-11-02,17.19,71.59,92.52
1037,3,2025-11-03,12.59,30.08,96.59
1038,3,2025-11-04,7.01,71.12,90.54
1039,3,2025-11-05,9.49,43.21,96.2
1040,3,2025-11-06,16.8,25.73,98.5
1041,3,2025-11-07,17.91,54.23,96.59
1042,3,2025-11-08,11.04,35.42,95.29
1043,3,2025-11-09,6.3,107.85,99.24
1044,3,2025-11-10,17.32,76.25,95.58
1045,3,2025-11-11,19.77,44.79,90.76
1046,3,2025-11-12,13.43,52.88,93.22
1047,3,2025-11-13,5.11,79.62,92.64
1048,3,2025-11-14,7.82,24.04,93.64
1049,3,2025-11-15,18.18,53.67,96.79
1050,3,2025-11-16,16.35,52.81,98.22
1051,3,2025-11-17,15.38,75.92,90.01
1052,3,2025-11-18,5.53,119.09,97.82
1053,3,2025-11-19,19.06,110.23,90.2
1054,3,2025-11-20,16.88,65.11,97.9
1055,3,2025-11-21,5.1,48.82,97.51
1056,3,2025-11-22,16.9,81.97,93.01
1057,3,2025-11-23,9.66,116.68,94.39
1058,3,2025-11-24,11.71,75.23,94.1
1059,3,2025-11-25,13.29,63.23,98.27
1060,3,2025-11-26,18.64,113.21,95.64
1061,3,2025-11-27,11.63,90.52,98.38
1062,3,2025-11-28,13.44,90.0,97.5
1063,3,2025-11-29,15.15,94.61,92.09
1064,3,2025-11-30,12.48,78.83,90.02
1065,3,2025-12-01,17.84,81.0,91.29
1066,3,2025-12-02,17.25,91.71,97.58
1067,3,2025-12-03,10.88,105.42,94.14
1068,3,2025-12-04,13.56,20.06,96.45
1069,3,2025-12-05,15.77,76.71,94.97
1070,3,2025-12-06,17.15,88.14,92.78
1071,3,2025-12-07,19.39,90.73,99.88
1072,3,2025-12-08,19.57,111.89,97.55
1073,3,2025-12-09,14.14,37.22,95.43
1074,3,2025-12-10,16.48,72.09,98.68
1075,3,2025-12-11,6.64,58.09,95.06
1076,3,2025-12-12,11.48,30.86,91.54
1077,3,2025-12-13,17.56,68.44,90.49
1078,3,2025-12-14,5.25,67.35,91.64
1079,3,2025-12-15,15.58,99.53,92.28
1080,3,2025-12-16,13.88,35.44,93.04
1081,3,2025-12-17,18.33,74.41,98.86
1082,3,2025-12-18,8.38,53.0,94.71
1083,3,2025-12-19,12.2,119.76,91.14
1084,3,2025-12-20,17.78,106.37,95.53
1085,3,2025-12-21,10.16,71.92,92.92
1086,3,2025-12-22,16.99,69.83,99.26
1087,3,2025-12-23,14.34,71.43,97.11
1088,3,2025-12-24,12.56,110.45,91.84
1089,3,2025-12-25,19.6,101.22,98.61
1090,3,2025-12-26,12.24,103.72,93.07
1091,3,2025-12-27,16.43,34.05,93.07
1092,3,2025-12-28,11.69,52.23,93.87
1093,3,2025-12-29,17.3,45.67,97.45
1094,3,2025-12-30,6.11,96.57,97.92
1095,3,2025-12-31,11.03,92.25,99.15
1096,4,2025-01-01,17.01,59.04,94.84
1097,4,2025-01-02,16.69,49.26,98.04
1098,4,2025-01-03,9.92,100.6,90.87
1099,4,2025-01-04,5.67,119.77,98.69
1100,4,2025-01-05,18.24,115.13,94.38
1101,4,2025-01-06,9.3,33.0,95.01
1102,4,2025-01-07,8.3,113.56,90.04
1103,4,2025-01-08,7.15,44.65,91.99
1104,4,2025-01-09,8.39,85.6,93.28
1105,4,2025-01-10,14.23,109.03,96.03
1106,4,2025-01-11,15.42,56.55,91.6
1107,4,2025-01-12,9.81,116.43,96.22
1108,4,2025-01-13,9.16,65.09,98.36
1109,4,2025-01-14,15.03,76.07,98.85
1110,4,2025-01-15,15.09,84.27,91.9
1111,4,2025-01-16,6.6,116.51,95.99
1112,4,2025-01-17,11.24,78.9,90.62
1113,4,2025-01-18,17.33,41.66,98.05
1114,4,2025-01-19,13.02,47.66,90.3
1115,4,2025-01-20,17.24,37.65,90.52
1116,4,2025-01-21,16.34,55.0,93.89
1117,4,2025-01-22,8.71,105.92,92.97
1118,4,2025-01-23,8.15,50.92,92.03
1119,4,2025-01-24,9.76,28.29,91.59
1120,4,2025-01-25,11.26,107.95,90.57
1121,4,2025-01-26,8.19,110.83,98.9
1122,4,2025-01-27,15.19,44.05,94.2
1123,4,2025-01-28,8.17,32.86,93.8
1124,4,2025-01-29,13.64,55.99,96.11
1125,4,2025-01-30,9.44,54.59,97.91
1126,4,2025-01-31,18.17,52.2,95.72
1127,4,2025-02-01,9.17,25.33,97.38
1128,4,2025-02-02,7.57,62.57,94.87
1129,4,2025-02-03,7.77,29.46,93.48
1130,4,2025-02-04,19.28,81.51,93.81
1131,4,2025-02-05,5.58,80.03,90.92
1132,4,2025-02-06,13.14,95.2,94.24
1133,4,2025-02-07,9.49,24.74,90.25
1134,4,2025-02-08,11.45,108.33,92.44
1135,4,2025-02-09,13.61,88.43,90.61
1136,4,2025-02-10,7.3,53.13,96.7
1137,4,2025-02-11,11.59,93.42,98.68
1138,4,2025-02-12,16.38,119.22,97.54
1139,4,2025-02-13,17.78,103.24,97.3
1140,4,2025-02-14,17.03,113.47,94.75
1141,4,2025-02-15,14.57,71.49,98.51
1142,4,2025-02-16,11.47,101.97,97.99
1143,4,2025-02-17,19.43,44.89,97.1
1144,4,2025-02-18,16.35,113.63,99.07
1145,4,2025-02-19,13.6,77.92,91.67
1146,4,2025-02-20,19.62,45.5,97.25
1147,4,2025-02-21,16.94,64.12,92.11
1148,4,2025-02-22,7.83,105.65,95.11
1149,4,2025-02-23,6.35,91.7,92.5
1150,4,2025-02-24,18.15,50.96,92.0
1151,4,2025-02-25,6.27,71.15,94.51
1152,4,2025-02-26,16.27,66.46,93.44
1153,4,2025-02-27,8.92,47.81,99.28
1154,4,2025-02-28,7.48,118.82,93.27
1155,4,2025-03-01,6.33,44.87,90.58
1156,4,2025-03-02,16.85,71.26,93.37
1157,4,2025-03-03,14.93,83.06,99.4
1158,4,2025-03-04,19.42,88.07,98.18
1159,4,2025-03-05,16.89,69.13,97.04
1160,4,2025-03-06,6.17,95.8,99.62
1161,4,2025-03-07,6.27,103.61,99.33
1162,4,2025-03-08,8.39,72.48,99.28
1163,4,2025-03-09,19.4,32.79,93.49
1164,4,2025-03-10,15.47,42.16,93.25
1165,4,2025-03-11,5.35,35.35,95.62
1166,4,2025-03-12,14.8,84.89,97.78
1167,4,2025-03-13,11.23,47.35,90.16
1168,4,2025-03-14,8.1,51.24,91.78
1169,4,2025-03-15,5.3,35.74,96.66
1170,4,2025-03-16,14.44,113.57,97.98
1171,4,2025-03-17,13.52,33.76,95.64
1172,4,2025-03-18,5.92,63.09,93.9
1173,4,2025-03-19,11.42,47.98,96.86
1174,4,2025-03-20,17.61,96.85,96.28
1175,4,2025-03-21,13.08,23.11,97.23
1176,4,2025-03-22,13.17,47.07,93.28
1177,4,2025-03-23,19.03,82.44,94.76
1178,4,2025-03-24,14.31,61.37,94.7
1179,4,2025-03-25,9.35,63.99,96.86
1180,4,2025-03-26,5.6,99.5,92.83
1181,4,2025-03-27,15.24,84.27,96.53
1182,4,2025-03-28,14.12,115.91,95.08
1183,4,2025-03-29,15.98,90.54,92.36
1184,4,2025-03-30,9.25,62.4,92.78
1185,4,2025-03-31,10.5,59.1,96.04
1186,4,2025-04-01,8.3,100.43,94.38
1187,4,2025-04-02,15.59,28.14,94.7
1188,4,2025-04-03,5.42,87.59,93.44
1189,4,2025-04-04,19.24,52.41,95.64
1190,4,2025-04-05,8.86,82.01,94.67
1191,4,2025-04-06,10.56,40.37,91.12
1192,4,2025-04-07,6.8,119.9,94.12
1193,4,2025-04-08,5.03,115.29,90.2
1194,4,2025-04-09,11.28,91.75,99.15
1195,4,2025-04-10,15.69,66.36,99.74
1196,4,2025-04-11,5.59,118.69,98.49
1197,4,2025-04-12,18.93,45.48,91.42
1198,4,2025-04-13,14.95,71.59,95.23
1199,4,2025-04-14,18.87,82.01,93.11
1200,4,2025-04-15,11.0,33.35,91.92
1201,4,2025-04-16,7.15,101.03,97.05
